total_pdfs,total_pages,total_characters,total_words,average_doc_length,average_word_count,documents
24,600,1117510,178888,1862.5166666666667,298.14666666666665,"['1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '1. Pixel Recurrent Neural Networks.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '2. DCGANs.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '7. stable diffusion.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', '8. deepseekv3.pdf', 'CG FEED.pdf', 'CG FEED.pdf', 'CG FEED.pdf', 'CG FEED.pdf', 'CG FEED.pdf', 'CG FEED.pdf', 'CG FEED.pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (1).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (10).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (11).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (12).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (2).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (3).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (4).pdf', 'lec1 (5).pdf', 'lec1 (5).pdf', 'lec1 (5).pdf', 'lec1 (5).pdf', 'lec1 (5).pdf', 'lec1 (5).pdf', 'lec1 (5).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (6).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (7).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (8).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'lec1 (9).pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 18 - Law.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 19 - Judicial System of Pakistan.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 22 - Computer Crimes and PECA.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'Lecture 23 - Computer Contracts.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'styleGAN.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'Transformer Paper.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf', 'vision transformer.pdf']"
